_id,timeStampID,rssiLVNGRM,rssiBDRM,rssiKTCHN
ObjectId(61b7c37daa14c5700678cf68),1638367320,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf69),1638367380,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf6a),1638367440,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf6b),1638367500,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf6c),1638367560,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf6d),1638367620,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf6e),1638367680,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf6f),1638367740,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf70),1638367800,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf71),1638367860,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf72),1638367920,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf73),1638367980,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf74),1638368040,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf75),1638368100,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf76),1638368160,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf77),1638368220,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf78),1638368280,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf79),1638368340,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf7a),1638368400,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf7b),1638368460,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf7c),1638368520,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf7d),1638368580,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf7e),1638368640,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf7f),1638368700,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf80),1638368760,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf81),1638368820,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf82),1638368880,-100,-100,-100
ObjectId(61b7c37daa14c5700678cf83),1638368940,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf84),1638369000,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf85),1638369060,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf86),1638369120,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf87),1638369180,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf88),1638369240,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf89),1638369300,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf8a),1638369360,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf8b),1638369420,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf8c),1638369480,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf8d),1638369540,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf8e),1638369600,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf8f),1638369660,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf90),1638369720,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf91),1638369780,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf92),1638369840,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf93),1638369900,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf94),1638369960,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf95),1638370020,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf96),1638370080,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf97),1638370140,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf98),1638370200,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf99),1638370260,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf9a),1638370320,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf9b),1638370380,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf9c),1638370440,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf9d),1638370500,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf9e),1638370560,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cf9f),1638370620,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfa0),1638370680,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfa1),1638370740,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfa2),1638370800,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfa3),1638370860,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfa4),1638370920,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfa5),1638370980,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfa6),1638371040,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfa7),1638371100,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfa8),1638371160,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfa9),1638371220,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfaa),1638371280,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfab),1638371340,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfac),1638371400,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfad),1638371460,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfae),1638371520,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfaf),1638371580,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfb0),1638371640,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfb1),1638371700,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfb2),1638371760,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfb3),1638371820,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfb4),1638371880,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfb5),1638371940,-100,-100,-100
ObjectId(61b7c37eaa14c5700678cfb6),1638372000,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfb7),1638372060,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfb8),1638372120,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfb9),1638372180,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfba),1638372240,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfbb),1638372300,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfbc),1638372360,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfbd),1638372420,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfbe),1638372480,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfbf),1638372540,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfc0),1638372600,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfc1),1638372660,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfc2),1638372720,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfc3),1638372780,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfc4),1638372840,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfc5),1638372900,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfc6),1638372960,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfc7),1638373020,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfc8),1638373080,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfc9),1638373140,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfca),1638373200,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfcb),1638373260,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfcc),1638373320,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfcd),1638373380,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfce),1638373440,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfcf),1638373500,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfd0),1638373560,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfd1),1638373620,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfd2),1638373680,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfd3),1638373740,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfd4),1638373800,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfd5),1638373860,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfd6),1638373920,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfd7),1638373980,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfd8),1638374040,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfd9),1638374100,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfda),1638374160,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfdb),1638374220,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfdc),1638374280,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfdd),1638374340,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfde),1638374400,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfdf),1638374460,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfe0),1638374520,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfe1),1638374580,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfe2),1638374640,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfe3),1638374700,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfe4),1638374760,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfe5),1638374820,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfe6),1638374880,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfe7),1638374940,-100,-100,-100
ObjectId(61b7c37faa14c5700678cfe8),1638375000,-100,-100,-100
ObjectId(61b7c380aa14c5700678cfe9),1638375060,-100,-100,-100
ObjectId(61b7c380aa14c5700678cfea),1638375120,-100,-100,-100
ObjectId(61b7c380aa14c5700678cfeb),1638375180,-100,-100,-100
ObjectId(61b7c380aa14c5700678cfec),1638375240,-100,-100,-100
ObjectId(61b7c380aa14c5700678cfed),1638375300,-100,-100,-100
ObjectId(61b7c380aa14c5700678cfee),1638375360,-100,-100,-100
ObjectId(61b7c380aa14c5700678cfef),1638375420,-100,-100,-100
ObjectId(61b7c380aa14c5700678cff0),1638375480,-100,-100,-100
ObjectId(61b7c380aa14c5700678cff1),1638375540,-100,-100,-100
ObjectId(61b7c380aa14c5700678cff2),1638375600,-100,-100,-100
ObjectId(61b7c380aa14c5700678cff3),1638375660,-100,-100,-100
ObjectId(61b7c380aa14c5700678cff4),1638375720,-100,-100,-100
ObjectId(61b7c380aa14c5700678cff5),1638375780,-100,-100,-100
ObjectId(61b7c380aa14c5700678cff6),1638375840,-100,-100,-100
ObjectId(61b7c380aa14c5700678cff7),1638375900,-100,-100,-100
ObjectId(61b7c380aa14c5700678cff8),1638375960,-100,-100,-100
ObjectId(61b7c380aa14c5700678cff9),1638376020,-100,-100,-100
ObjectId(61b7c380aa14c5700678cffa),1638376080,-100,-100,-100
ObjectId(61b7c380aa14c5700678cffb),1638376140,-100,-100,-100
ObjectId(61b7c380aa14c5700678cffc),1638376200,-100,-100,-100
ObjectId(61b7c380aa14c5700678cffd),1638376260,-100,-100,-100
ObjectId(61b7c380aa14c5700678cffe),1638376320,-100,-100,-100
ObjectId(61b7c380aa14c5700678cfff),1638376380,-100,-100,-100
ObjectId(61b7c380aa14c5700678d000),1638376440,-100,-100,-100
ObjectId(61b7c380aa14c5700678d001),1638376500,-100,-100,-100
ObjectId(61b7c380aa14c5700678d002),1638376560,-100,-100,-100
ObjectId(61b7c380aa14c5700678d003),1638376620,-100,-100,-100
ObjectId(61b7c380aa14c5700678d004),1638376680,-100,-100,-100
ObjectId(61b7c380aa14c5700678d005),1638376740,-100,-100,-100
ObjectId(61b7c380aa14c5700678d006),1638376800,-100,-100,-100
ObjectId(61b7c380aa14c5700678d007),1638376860,-100,-100,-100
ObjectId(61b7c380aa14c5700678d008),1638376920,-100,-100,-100
ObjectId(61b7c380aa14c5700678d009),1638376980,-100,-100,-100
ObjectId(61b7c380aa14c5700678d00a),1638377040,-100,-100,-100
ObjectId(61b7c380aa14c5700678d00b),1638377100,-100,-100,-100
ObjectId(61b7c380aa14c5700678d00c),1638377160,-100,-100,-100
ObjectId(61b7c380aa14c5700678d00d),1638377220,-100,-100,-100
ObjectId(61b7c380aa14c5700678d00e),1638377280,-100,-100,-100
ObjectId(61b7c380aa14c5700678d00f),1638377340,-100,-100,-100
ObjectId(61b7c380aa14c5700678d010),1638377400,-100,-100,-100
ObjectId(61b7c380aa14c5700678d011),1638377460,-100,-100,-100
ObjectId(61b7c380aa14c5700678d012),1638377520,-100,-100,-100
ObjectId(61b7c380aa14c5700678d013),1638377580,-100,-100,-100
ObjectId(61b7c380aa14c5700678d014),1638377640,-100,-100,-100
ObjectId(61b7c380aa14c5700678d015),1638377700,-100,-100,-100
ObjectId(61b7c380aa14c5700678d016),1638377760,-100,-100,-100
ObjectId(61b7c380aa14c5700678d017),1638377820,-100,-100,-100
ObjectId(61b7c380aa14c5700678d018),1638377880,-100,-100,-100
ObjectId(61b7c380aa14c5700678d019),1638377940,-100,-100,-100
ObjectId(61b7c380aa14c5700678d01a),1638378000,-100,-100,-100
ObjectId(61b7c380aa14c5700678d01b),1638378060,-100,-100,-100
ObjectId(61b7c381aa14c5700678d01c),1638378120,-100,-100,-100
ObjectId(61b7c381aa14c5700678d01d),1638378180,-100,-100,-100
ObjectId(61b7c381aa14c5700678d01e),1638378240,-100,-100,-100
ObjectId(61b7c381aa14c5700678d01f),1638378300,-100,-100,-100
ObjectId(61b7c381aa14c5700678d020),1638378360,-100,-100,-100
ObjectId(61b7c381aa14c5700678d021),1638378420,-100,-100,-100
ObjectId(61b7c381aa14c5700678d022),1638378480,-100,-100,-100
ObjectId(61b7c381aa14c5700678d023),1638378540,-100,-100,-100
ObjectId(61b7c381aa14c5700678d024),1638378600,-100,-100,-100
ObjectId(61b7c381aa14c5700678d025),1638378660,-100,-100,-100
ObjectId(61b7c381aa14c5700678d026),1638378720,-100,-100,-100
ObjectId(61b7c381aa14c5700678d027),1638378780,-100,-100,-100
ObjectId(61b7c381aa14c5700678d028),1638378840,-100,-100,-100
ObjectId(61b7c381aa14c5700678d029),1638378900,-100,-100,-100
ObjectId(61b7c381aa14c5700678d02a),1638378960,-100,-100,-100
ObjectId(61b7c381aa14c5700678d02b),1638379020,-100,-100,-100
ObjectId(61b7c381aa14c5700678d02c),1638379080,-100,-100,-100
ObjectId(61b7c381aa14c5700678d02d),1638379140,-100,-100,-100
ObjectId(61b7c381aa14c5700678d02e),1638379200,-100,-100,-100
ObjectId(61b7c381aa14c5700678d02f),1638379260,-100,-100,-100
ObjectId(61b7c381aa14c5700678d030),1638379320,-100,-100,-100
ObjectId(61b7c381aa14c5700678d031),1638379380,-100,-100,-100
ObjectId(61b7c381aa14c5700678d032),1638379440,-100,-100,-100
ObjectId(61b7c381aa14c5700678d033),1638379500,-100,-100,-100
ObjectId(61b7c381aa14c5700678d034),1638379560,-100,-100,-100
ObjectId(61b7c381aa14c5700678d035),1638379620,-100,-100,-100
ObjectId(61b7c381aa14c5700678d036),1638379680,-100,-100,-100
ObjectId(61b7c381aa14c5700678d037),1638379740,-100,-100,-100
ObjectId(61b7c381aa14c5700678d038),1638379800,-100,-100,-100
ObjectId(61b7c381aa14c5700678d039),1638379860,-100,-100,-100
ObjectId(61b7c381aa14c5700678d03a),1638379920,-100,-100,-100
ObjectId(61b7c381aa14c5700678d03b),1638379980,-100,-100,-100
ObjectId(61b7c381aa14c5700678d03c),1638380040,-100,-100,-100
ObjectId(61b7c381aa14c5700678d03d),1638380100,-100,-100,-100
ObjectId(61b7c381aa14c5700678d03e),1638380160,-100,-100,-100
ObjectId(61b7c381aa14c5700678d03f),1638380220,-100,-100,-100
ObjectId(61b7c381aa14c5700678d040),1638380280,-100,-100,-100
ObjectId(61b7c381aa14c5700678d041),1638380340,-100,-100,-100
ObjectId(61b7c381aa14c5700678d042),1638380400,-100,-100,-100
ObjectId(61b7c381aa14c5700678d043),1638380460,-100,-100,-100
ObjectId(61b7c381aa14c5700678d044),1638380520,-100,-100,-100
ObjectId(61b7c381aa14c5700678d045),1638380580,-100,-100,-100
ObjectId(61b7c381aa14c5700678d046),1638380640,-100,-100,-100
ObjectId(61b7c381aa14c5700678d047),1638380700,-100,-100,-100
ObjectId(61b7c381aa14c5700678d048),1638380760,-100,-100,-100
ObjectId(61b7c381aa14c5700678d049),1638380820,-100,-100,-100
ObjectId(61b7c381aa14c5700678d04a),1638380880,-100,-100,-100
ObjectId(61b7c381aa14c5700678d04b),1638380940,-100,-100,-100
ObjectId(61b7c381aa14c5700678d04c),1638381000,-100,-100,-100
ObjectId(61b7c381aa14c5700678d04d),1638381060,-100,-100,-100
ObjectId(61b7c382aa14c5700678d04e),1638381120,-100,-100,-100
ObjectId(61b7c382aa14c5700678d04f),1638381180,-100,-100,-100
ObjectId(61b7c382aa14c5700678d050),1638381240,-100,-100,-100
ObjectId(61b7c382aa14c5700678d051),1638381300,-100,-100,-100
ObjectId(61b7c382aa14c5700678d052),1638381360,-100,-100,-100
ObjectId(61b7c382aa14c5700678d053),1638381420,-100,-100,-100
ObjectId(61b7c382aa14c5700678d054),1638381480,-100,-100,-100
ObjectId(61b7c382aa14c5700678d055),1638381540,-100,-100,-100
ObjectId(61b7c382aa14c5700678d056),1638381600,-100,-100,-100
ObjectId(61b7c382aa14c5700678d057),1638381660,-100,-100,-100
ObjectId(61b7c382aa14c5700678d058),1638381720,-100,-100,-100
ObjectId(61b7c382aa14c5700678d059),1638381780,-100,-100,-100
ObjectId(61b7c382aa14c5700678d05a),1638381840,-100,-100,-100
ObjectId(61b7c382aa14c5700678d05b),1638381900,-100,-100,-100
ObjectId(61b7c382aa14c5700678d05c),1638381960,-100,-100,-100
ObjectId(61b7c382aa14c5700678d05d),1638382020,-100,-100,-100
ObjectId(61b7c382aa14c5700678d05e),1638382080,-100,-100,-100
ObjectId(61b7c382aa14c5700678d05f),1638382140,-100,-100,-100
ObjectId(61b7c382aa14c5700678d060),1638382200,-100,-100,-100
ObjectId(61b7c382aa14c5700678d061),1638382260,-100,-100,-100
ObjectId(61b7c382aa14c5700678d062),1638382320,-100,-100,-100
ObjectId(61b7c382aa14c5700678d063),1638382380,-100,-100,-100
ObjectId(61b7c382aa14c5700678d064),1638382440,-100,-100,-100
ObjectId(61b7c382aa14c5700678d065),1638382500,-100,-100,-100
ObjectId(61b7c382aa14c5700678d066),1638382560,-100,-100,-100
ObjectId(61b7c382aa14c5700678d067),1638382620,-100,-100,-100
ObjectId(61b7c382aa14c5700678d068),1638382680,-100,-100,-100
ObjectId(61b7c382aa14c5700678d069),1638382740,-100,-100,-100
ObjectId(61b7c382aa14c5700678d06a),1638382800,-100,-100,-100
ObjectId(61b7c382aa14c5700678d06b),1638382860,-100,-100,-100
ObjectId(61b7c382aa14c5700678d06c),1638382920,-100,-100,-100
ObjectId(61b7c382aa14c5700678d06d),1638382980,-100,-100,-100
ObjectId(61b7c382aa14c5700678d06e),1638383040,-100,-100,-100
ObjectId(61b7c382aa14c5700678d06f),1638383100,-100,-100,-100
ObjectId(61b7c382aa14c5700678d070),1638383160,-100,-100,-100
ObjectId(61b7c382aa14c5700678d071),1638383220,-100,-100,-100
ObjectId(61b7c382aa14c5700678d072),1638383280,-100,-100,-100
ObjectId(61b7c382aa14c5700678d073),1638383340,-100,-100,-100
ObjectId(61b7c382aa14c5700678d074),1638383400,-100,-100,-100
ObjectId(61b7c382aa14c5700678d075),1638383460,-100,-100,-100
ObjectId(61b7c382aa14c5700678d076),1638383520,-100,-100,-100
ObjectId(61b7c382aa14c5700678d077),1638383580,-100,-100,-100
ObjectId(61b7c382aa14c5700678d078),1638383640,-100,-100,-100
ObjectId(61b7c382aa14c5700678d079),1638383700,-100,-100,-100
ObjectId(61b7c382aa14c5700678d07a),1638383760,-100,-100,-100
ObjectId(61b7c382aa14c5700678d07b),1638383820,-100,-100,-100
ObjectId(61b7c383aa14c5700678d07c),1638383880,-100,-100,-100
ObjectId(61b7c383aa14c5700678d07d),1638383940,-100,-100,-100
ObjectId(61b7c383aa14c5700678d07e),1638384000,-100,-100,-100
ObjectId(61b7c383aa14c5700678d07f),1638384060,-100,-100,-100
ObjectId(61b7c383aa14c5700678d080),1638384120,-100,-100,-100
ObjectId(61b7c383aa14c5700678d081),1638384180,-100,-100,-100
ObjectId(61b7c383aa14c5700678d082),1638384240,-100,-100,-100
ObjectId(61b7c383aa14c5700678d083),1638384300,-100,-100,-100
ObjectId(61b7c383aa14c5700678d084),1638384360,-100,-100,-100
ObjectId(61b7c383aa14c5700678d085),1638384420,-100,-100,-100
ObjectId(61b7c383aa14c5700678d086),1638384480,-100,-100,-100
ObjectId(61b7c383aa14c5700678d087),1638384540,-100,-100,-100
ObjectId(61b7c383aa14c5700678d088),1638384600,-100,-100,-100
ObjectId(61b7c383aa14c5700678d089),1638384660,-100,-100,-100
ObjectId(61b7c383aa14c5700678d08a),1638384720,-100,-100,-100
ObjectId(61b7c383aa14c5700678d08b),1638384780,-100,-100,-100
ObjectId(61b7c383aa14c5700678d08c),1638384840,-100,-100,-100
ObjectId(61b7c383aa14c5700678d08d),1638384900,-100,-100,-100
ObjectId(61b7c383aa14c5700678d08e),1638384960,-100,-100,-100
ObjectId(61b7c383aa14c5700678d08f),1638385020,-100,-100,-100
ObjectId(61b7c383aa14c5700678d090),1638385080,-100,-100,-100
ObjectId(61b7c383aa14c5700678d091),1638385140,-100,-100,-100
ObjectId(61b7c383aa14c5700678d092),1638385200,-100,-100,-100
ObjectId(61b7c383aa14c5700678d093),1638385260,-100,-100,-100
ObjectId(61b7c383aa14c5700678d094),1638385320,-100,-100,-100
ObjectId(61b7c383aa14c5700678d095),1638385380,-100,-100,-100
ObjectId(61b7c383aa14c5700678d096),1638385440,-100,-100,-100
ObjectId(61b7c383aa14c5700678d097),1638385500,-100,-100,-100
ObjectId(61b7c383aa14c5700678d098),1638385560,-100,-100,-100
ObjectId(61b7c383aa14c5700678d099),1638385620,-100,-100,-100
ObjectId(61b7c383aa14c5700678d09a),1638385680,-100,-100,-100
ObjectId(61b7c383aa14c5700678d09b),1638385740,-100,-100,-100
ObjectId(61b7c383aa14c5700678d09c),1638385800,-100,-100,-100
ObjectId(61b7c383aa14c5700678d09d),1638385860,-100,-100,-100
ObjectId(61b7c383aa14c5700678d09e),1638385920,-100,-100,-100
ObjectId(61b7c383aa14c5700678d09f),1638385980,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0a0),1638386040,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0a1),1638386100,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0a2),1638386160,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0a3),1638386220,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0a4),1638386280,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0a5),1638386340,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0a6),1638386400,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0a7),1638386460,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0a8),1638386520,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0a9),1638386580,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0aa),1638386640,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0ab),1638386700,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0ac),1638386760,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0ad),1638386820,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0ae),1638386880,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0af),1638386940,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0b0),1638387000,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0b1),1638387060,-100,-100,-100
ObjectId(61b7c383aa14c5700678d0b2),1638387120,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0b3),1638387180,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0b4),1638387240,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0b5),1638387300,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0b6),1638387360,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0b7),1638387420,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0b8),1638387480,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0b9),1638387540,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0ba),1638387600,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0bb),1638387660,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0bc),1638387720,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0bd),1638387780,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0be),1638387840,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0bf),1638387900,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0c0),1638387960,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0c1),1638388020,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0c2),1638388080,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0c3),1638388140,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0c4),1638388200,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0c5),1638388260,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0c6),1638388320,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0c7),1638388380,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0c8),1638388440,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0c9),1638388500,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0ca),1638388560,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0cb),1638388620,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0cc),1638388680,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0cd),1638388740,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0ce),1638388800,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0cf),1638388860,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0d0),1638388920,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0d1),1638388980,-100,-100,-100
ObjectId(61b7c384aa14c5700678d0d2),1638389040,-100,-100,-84
ObjectId(61b7c384aa14c5700678d0d3),1638389100,-100,-100,-75
ObjectId(61b7c384aa14c5700678d0d4),1638389160,-100,-100,-82
ObjectId(61b7c384aa14c5700678d0d5),1638389220,-100,-100,-81
ObjectId(61b7c384aa14c5700678d0d6),1638389280,-100,-100,-79
ObjectId(61b7c384aa14c5700678d0d7),1638389340,-100,-100,-85
ObjectId(61b7c384aa14c5700678d0d8),1638389400,-100,-100,-77
ObjectId(61b7c384aa14c5700678d0d9),1638389460,-100,-100,-78
ObjectId(61b7c384aa14c5700678d0da),1638389520,-100,-100,-80
ObjectId(61b7c384aa14c5700678d0db),1638389580,-100,-100,-86
ObjectId(61b7c384aa14c5700678d0dc),1638389640,-100,-100,-90
ObjectId(61b7c384aa14c5700678d0dd),1638389700,-95,-100,-83
ObjectId(61b7c384aa14c5700678d0de),1638389760,-90,-100,-83
ObjectId(61b7c384aa14c5700678d0df),1638389820,-95,-100,-82
ObjectId(61b7c384aa14c5700678d0e0),1638389880,-94,-100,-81
ObjectId(61b7c384aa14c5700678d0e1),1638389940,-95,-100,-89
ObjectId(61b7c384aa14c5700678d0e2),1638390000,-92,-100,-82
ObjectId(61b7c384aa14c5700678d0e3),1638390060,-100,-100,-75
ObjectId(61b7c384aa14c5700678d0e4),1638390120,-100,-100,-78
ObjectId(61b7c384aa14c5700678d0e5),1638390180,-95,-100,-76
ObjectId(61b7c385aa14c5700678d0e6),1638390240,-96,-100,-71
ObjectId(61b7c385aa14c5700678d0e7),1638390300,-96,-100,-79
